x1,y1,x2,y2
947.672,224.605,505.152,405.316
955.126,220.740,492.697,401.295
967.691,214.793,481.676,397.648
976.637,211.677,473.690,395.101
993.312,205.134,465.017,391.329
1000.821,202.730,459.486,388.553
1006.455,201.116,453.123,386.677
1012.780,199.115,446.691,384.693
1019.583,196.743,435.397,382.465
1018.916,196.727,429.336,380.739
1021.215,195.522,422.651,378.290
1023.987,194.317,415.615,375.662
1027.708,192.964,406.429,372.644
1051.581,185.781,400.334,370.045
1029.221,191.720,395.738,368.400
1026.527,191.864,389.031,366.193
nan,nan,379.854,362.791
nan,nan,375.060,361.355
nan,nan,369.804,359.498
nan,nan,363.919,357.272
1152.091,154.666,360.314,356.214
1154.695,155.168,353.644,353.587
1156.192,155.257,339.779,346.442
1155.713,155.398,332.267,343.579
1159.414,154.652,325.657,340.893
1162.702,154.320,324.229,340.390
1168.892,153.761,317.924,335.750
1173.280,153.471,311.892,329.873
1176.896,153.117,305.762,323.445
1180.389,152.699,302.812,319.097
1182.140,152.149,298.389,312.659
1183.626,151.472,294.793,303.125
1191.630,151.122,295.104,301.606
1198.966,150.777,293.468,296.805
1205.067,150.414,290.820,292.238
1209.669,150.046,288.560,288.795
1216.822,149.701,287.308,282.252
1221.563,149.495,287.056,275.814
1227.267,149.647,285.046,273.525
1235.775,150.192,283.949,262.822
1252.805,150.354,282.554,253.625
1264.987,152.861,283.126,248.988
1274.881,155.993,284.474,245.093
1279.151,159.551,285.946,241.922
1283.773,163.848,288.381,238.092
1291.366,167.609,290.566,235.405
1302.167,174.731,294.816,230.633
1312.952,181.821,303.576,221.457
1315.149,184.438,307.593,219.172
1326.659,194.676,310.696,217.803
1326.647,196.792,314.996,216.086
1335.979,212.659,318.482,214.685
1333.107,224.174,322.480,213.170
1327.628,245.258,342.254,204.982
1314.638,259.858,343.069,204.936
1279.088,291.690,344.453,204.648
1267.040,302.468,346.637,203.982
1256.895,311.428,354.016,199.885
1246.826,320.607,356.728,199.213
1235.731,329.649,359.283,198.643
1223.569,339.538,361.907,197.915
1211.509,349.051,363.291,197.751
1199.665,358.413,365.555,197.324
1190.998,365.123,369.052,196.695
1179.856,373.857,372.733,195.799
1171.780,380.461,375.584,195.358
1161.591,388.140,377.819,194.690
1147.307,398.344,382.954,194.483
1134.931,406.904,374.046,199.058
1124.469,414.644,378.605,198.075
1116.063,420.514,383.232,197.436
1107.714,426.591,395.471,193.794
1099.980,431.990,397.029,193.517
1090.266,438.341,407.065,192.338
1075.621,445.690,421.742,191.674
1063.380,453.319,432.230,191.929
1051.441,456.941,441.294,192.408
1035.788,457.427,446.915,192.473
1023.261,453.017,451.141,192.403
1009.608,448.088,455.046,192.134
988.508,437.158,462.103,192.476
973.885,427.815,468.565,192.630
963.379,420.514,475.038,193.027
952.892,413.118,479.861,192.796
942.235,405.127,483.667,192.588
930.714,395.748,491.143,192.786
919.216,386.836,497.232,192.847
911.246,380.770,503.019,192.906
900.266,372.439,508.398,192.885
889.472,364.213,513.563,193.044
879.911,357.102,516.682,192.976
870.048,349.889,520.626,193.202
859.750,342.319,533.323,195.610
849.540,335.154,529.736,196.272
840.405,328.970,546.501,203.761
831.064,322.658,581.099,208.368
821.482,316.342,588.533,213.559
814.798,311.914,593.615,215.275
807.920,307.496,598.657,217.836
795.991,299.757,603.331,220.492
785.960,292.131,606.390,221.888
777.602,284.550,609.898,223.357
768.952,268.863,613.627,224.492
760.302,253.177,617.355,225.628
751.652,237.490,621.083,226.764
743.002,221.804,624.812,227.900
734.352,206.118,628.540,229.036
727.839,190.703,631.192,230.537
719.660,172.044,634.571,231.546
688.847,125.308,637.762,232.882
704.189,150.123,641.563,233.605
701.557,139.724,643.976,234.475
690.349,122.442,646.830,235.430
672.582,100.252,648.390,236.584
669.953,95.894,650.827,237.681
667.742,92.280,652.165,238.071
663.428,86.713,656.305,241.714
657.024,79.451,658.482,241.345
652.162,74.052,661.663,243.188
647.064,68.679,666.384,244.447
643.004,64.764,669.933,245.283
639.292,61.036,672.583,245.918
638.472,59.955,674.465,246.141
638.133,58.844,676.987,246.763
638.380,58.229,678.794,247.236
637.161,56.483,679.755,247.261
634.254,53.449,684.686,248.514
nan,nan,686.152,248.984
nan,nan,688.716,249.580
nan,nan,690.537,249.844
nan,nan,693.279,250.715
nan,nan,698.969,252.038
nan,nan,703.863,253.297
nan,nan,707.470,254.067
nan,nan,710.036,255.091
nan,nan,712.447,255.758
nan,nan,715.224,256.565
nan,nan,718.831,257.462
nan,nan,723.093,258.284
nan,nan,726.590,259.054
nan,nan,729.745,259.923
nan,nan,732.337,260.640
nan,nan,735.043,261.268
nan,nan,736.088,258.629
nan,nan,742.329,259.962
nan,nan,749.595,261.765
nan,nan,753.575,261.583
nan,nan,771.913,265.816
nan,nan,778.509,265.109
387.570,67.365,784.746,264.210
383.854,68.843,790.869,263.517
379.494,70.667,798.898,262.596
375.302,72.119,807.095,261.637
371.097,73.556,813.851,260.703
367.471,74.976,820.931,259.594
363.884,76.544,827.079,258.697
359.496,78.490,833.657,257.652
356.411,79.828,840.792,256.290
353.004,81.335,847.405,254.782
349.517,82.911,855.088,253.081
346.660,84.347,861.428,251.530
343.556,85.840,867.399,249.862
342.212,86.363,873.609,248.578
339.473,87.496,878.164,247.544
336.662,88.811,882.673,246.855
333.909,90.061,885.427,246.391
331.145,91.544,889.829,245.628
328.672,92.707,894.581,244.534
325.679,94.150,898.855,243.845
322.948,95.298,901.910,243.292
319.437,96.940,907.337,242.010
316.048,98.293,920.799,237.469
313.029,99.779,918.322,236.789
309.938,101.309,924.981,232.190
307.144,102.423,930.475,229.614
304.326,104.126,929.575,228.627
302.183,104.980,928.888,227.376
298.534,106.624,928.028,228.651
295.532,107.595,921.282,219.881
292.901,108.569,911.482,215.059
289.861,109.932,899.205,210.789
288.897,109.797,890.358,210.641
296.995,104.359,878.681,208.583
303.698,97.367,855.959,202.833
277.349,115.864,842.670,201.655
273.793,118.094,825.527,199.740
268.771,124.313,810.781,197.753
261.373,133.679,797.608,196.457
255.897,143.026,783.775,195.694
254.342,150.243,773.131,195.438
253.255,157.465,760.627,194.137
252.419,163.703,737.063,194.548
nan,nan,725.096,195.252
nan,nan,714.135,195.018
nan,nan,703.402,195.114
nan,nan,695.830,194.799
nan,nan,685.243,194.707
nan,nan,670.528,194.542
nan,nan,653.780,194.230
255.930,239.116,641.756,194.332
255.883,241.811,631.222,194.334
255.766,243.902,618.849,193.550
255.985,245.341,609.344,193.998
256.231,249.604,600.727,193.766
256.318,252.643,590.962,193.816
256.423,254.706,580.657,193.566
256.778,257.364,573.401,193.410
257.203,259.474,565.768,193.073
257.066,261.666,557.088,192.846
256.789,263.991,549.045,192.840
256.499,266.842,541.083,192.645
256.510,268.960,533.739,192.639
256.595,271.204,524.817,192.564
256.224,272.916,516.795,192.278
256.017,274.910,508.251,192.095
255.949,276.614,500.619,191.865
255.914,281.148,489.664,191.369
255.519,286.669,481.125,191.202
255.166,288.091,471.975,190.912
255.474,296.656,464.336,190.439
254.787,300.359,457.297,190.139
256.152,324.539,451.203,189.518
255.067,326.188,445.821,187.728
257.141,330.877,437.828,186.612
278.625,351.871,431.964,186.355
283.438,353.382,424.943,186.042
289.205,354.892,418.932,185.542
297.936,356.092,412.679,184.653
304.146,357.358,406.890,184.115
309.208,358.956,400.623,183.064
314.482,360.516,393.605,182.244
320.934,361.845,388.467,181.492
326.996,363.373,384.090,180.885
332.379,363.960,377.975,180.061
338.826,364.765,372.495,179.453
344.804,366.350,363.840,178.606
347.970,367.374,358.850,179.482
354.876,369.330,350.781,178.410
358.989,370.530,342.750,178.170
361.477,371.914,339.492,178.511
366.845,372.763,330.064,178.550
371.142,373.235,320.692,177.745
377.717,373.935,301.044,175.869
383.780,374.871,308.265,176.896
389.385,375.291,290.243,175.776
394.410,375.598,286.671,176.406
406.629,376.124,280.795,177.663
411.389,376.507,275.241,178.121
414.986,376.958,270.541,178.087
419.956,377.320,265.077,178.730
423.592,377.560,262.272,178.926
428.661,377.751,258.568,179.103
432.500,378.012,256.708,179.331
435.315,378.235,254.287,180.333
438.223,378.422,249.991,180.637
436.854,378.977,239.370,180.811
440.312,379.231,227.500,178.715
444.854,379.586,221.980,180.885
445.909,379.955,220.247,183.130
448.938,380.425,220.234,182.546
453.770,380.795,222.258,180.144
457.934,380.955,218.770,181.281
459.758,381.454,220.487,188.715
463.916,381.803,224.571,193.019
467.162,382.254,230.853,196.219
468.840,382.834,239.454,198.749
469.570,383.189,257.657,205.866
472.617,383.558,264.197,205.672
474.379,384.265,261.994,202.766
477.902,384.293,276.180,206.925
482.739,384.632,283.900,207.224
485.139,385.087,291.865,207.634
489.215,385.234,298.475,208.089
491.386,385.915,307.558,208.274
492.849,386.835,314.273,208.591
501.768,388.005,321.671,208.789
505.955,388.182,329.067,209.201
505.578,389.864,333.830,209.527
511.384,389.846,337.991,209.908
516.654,390.543,342.674,210.009
518.473,391.799,348.574,210.401
521.021,392.708,353.134,210.905
531.280,392.937,359.146,211.505
535.360,394.354,366.176,212.238
540.381,396.464,371.544,212.439
542.177,397.755,378.964,213.135
544.765,400.027,386.347,213.391
548.679,401.856,392.376,213.832
552.387,403.870,397.967,214.097
554.278,404.484,405.706,214.552
556.541,404.396,411.230,214.718
566.318,406.990,417.571,214.724
579.179,410.408,422.918,214.886
587.163,411.934,427.891,214.909
597.365,413.384,431.555,214.991
609.100,413.290,434.473,215.113
619.051,410.366,438.914,215.244
627.090,409.850,441.044,215.406
634.215,408.408,444.762,215.583
644.971,406.168,447.885,215.727
659.440,402.456,451.473,215.977
666.732,399.717,455.562,216.059
662.696,401.666,460.325,216.245
670.555,398.720,463.974,216.379
674.484,397.520,467.954,216.480
678.474,395.927,471.101,216.692
683.868,394.433,475.468,216.797
690.491,392.156,478.828,216.902
697.183,389.746,483.137,216.966
702.183,387.775,490.240,216.934
706.928,386.430,495.019,217.525
712.476,384.201,497.982,217.588
717.399,382.244,500.076,218.030
721.203,380.798,504.577,217.696
725.337,379.367,507.600,216.946
730.192,377.339,508.810,216.159
735.597,374.960,517.916,216.336
739.399,373.619,522.968,215.740
744.039,371.619,528.524,214.894
747.639,370.305,535.794,213.191
751.525,368.701,542.992,211.559
754.817,367.526,557.314,208.938
758.777,365.836,562.670,207.126
761.617,364.838,566.450,206.063
764.266,363.923,569.759,204.959
768.578,362.198,572.442,204.059
772.712,360.438,575.399,202.567
777.694,358.332,579.006,201.395
809.169,342.783,581.883,200.556
811.615,342.239,587.378,199.292
797.407,351.393,589.496,198.764
795.673,353.295,592.066,198.158
801.903,349.133,596.499,197.123
807.635,347.851,597.891,196.587
822.160,345.812,605.989,195.419
826.707,347.927,610.870,194.402
831.819,348.164,616.797,193.562
839.040,350.113,620.471,192.798
845.336,352.277,625.453,191.710
857.045,354.439,630.849,190.601
874.612,363.778,635.384,189.481
875.822,364.713,639.006,187.018
874.063,365.409,643.666,185.729
881.075,368.709,645.084,185.328
880.704,366.271,649.115,184.249
881.173,366.784,651.529,183.619
881.151,367.189,654.529,182.700
880.689,370.281,658.606,181.744
880.998,377.017,662.928,181.000
880.178,382.822,666.909,180.386
878.373,386.243,671.079,179.721
876.371,389.214,674.705,178.948
873.271,393.654,678.035,178.148
869.518,398.521,681.914,177.409
865.448,403.276,685.715,176.972
863.130,404.394,689.178,176.442
860.019,405.954,692.854,175.414
856.598,408.402,694.376,174.804
853.052,410.959,697.206,174.084
847.754,415.447,703.353,172.391
845.364,416.544,716.538,171.002
839.378,421.575,715.597,169.967
837.438,422.730,720.680,168.050
832.269,426.276,724.697,166.161
830.912,426.847,731.450,163.703
827.500,428.593,740.445,160.487
824.751,429.889,787.372,145.803
820.957,432.339,790.253,145.219
818.776,433.638,793.751,144.491
816.413,434.892,797.036,143.688
813.558,436.469,800.905,142.854
810.833,438.281,805.423,141.555
810.193,438.439,811.326,140.149
805.627,441.259,817.037,139.092
802.730,442.962,823.081,137.771
799.570,444.908,828.913,136.304
797.623,446.099,834.041,134.637
785.214,452.361,835.449,133.937
782.203,453.959,841.966,132.647
782.231,453.591,846.853,131.137
772.071,457.576,851.320,130.010
760.834,459.353,853.824,129.336
752.156,458.708,859.250,128.403
741.416,458.103,864.654,127.485
730.687,456.970,870.510,126.395
720.142,454.995,886.311,125.259
709.949,453.221,889.722,122.938
699.195,451.250,894.329,121.198
695.169,450.159,899.099,119.804
684.529,447.534,919.274,119.968
678.509,445.376,923.303,121.813
670.963,443.356,927.466,122.539
663.457,441.563,931.019,123.306
655.359,439.428,935.096,124.900
649.431,438.077,941.984,127.878
641.929,436.118,948.222,130.499
637.001,434.986,951.578,132.738
628.389,432.920,956.758,136.014
620.260,430.697,960.927,137.806
613.093,429.154,967.306,141.773
607.503,427.774,972.851,145.198
602.580,426.806,978.321,149.409
596.807,425.426,982.139,152.364
592.324,424.450,985.680,154.801
588.980,423.985,988.295,156.247
585.771,423.373,992.821,159.644
579.588,422.004,996.062,161.663
573.218,420.597,999.067,163.636
566.678,418.840,1001.177,165.513
561.376,417.360,1011.355,176.434
556.871,416.512,1004.816,171.226
554.014,416.194,1009.968,175.553
551.148,415.751,1015.087,178.529
545.512,414.537,1019.241,181.809
540.935,413.672,1020.776,183.101
536.168,412.794,1024.032,187.133
532.647,412.222,1025.345,188.858
529.143,411.807,1027.572,190.895
524.224,410.582,1030.743,195.546
521.118,410.307,1032.928,198.230
516.837,409.565,1033.883,199.461
513.445,409.066,1035.693,203.141
509.694,407.976,1036.153,207.124
505.939,407.947,1038.063,214.549
505.292,407.206,1039.477,219.011
496.494,404.518,1040.290,221.021
486.830,402.856,1041.477,223.365
477.441,398.936,1041.966,253.862
464.903,392.810,1041.799,254.144
459.613,388.526,1038.972,255.053
456.419,383.941,1034.500,256.925
443.744,373.217,1026.212,260.429
436.893,365.779,1017.838,263.773
430.775,359.073,1006.831,267.944
426.050,353.602,994.461,272.222
425.929,353.370,985.511,275.256
420.252,346.703,974.586,278.098
414.735,340.238,963.923,278.619
405.799,329.243,955.554,280.359
405.025,328.979,933.102,288.488
401.219,324.307,915.096,290.489
398.129,319.971,886.533,289.970
393.522,314.625,871.468,289.413
389.496,309.481,857.092,288.941
384.111,302.274,837.970,288.439
379.983,296.926,822.796,288.719
377.018,293.166,808.899,289.725
374.053,289.227,794.609,290.695
371.244,285.530,776.571,291.512
368.333,281.778,762.253,292.903
364.771,276.925,746.408,294.304
361.355,272.458,732.833,295.866
358.681,268.727,719.593,297.312
355.092,263.752,707.525,298.343
355.811,264.102,695.108,300.185
355.490,263.716,684.018,301.529
353.043,262.832,670.177,303.882
346.695,257.742,658.840,305.264
340.320,252.930,647.390,307.525
338.627,253.247,637.954,308.956
335.084,223.271,628.381,310.658
333.995,251.272,618.777,312.871
331.219,249.619,608.327,314.812
328.959,248.450,598.464,317.024
nan,nan,590.926,318.326
nan,nan,584.605,319.372
nan,nan,578.481,320.130
nan,nan,568.495,321.850
nan,nan,560.017,323.028
334.308,112.097,554.173,324.270
334.404,108.605,546.250,325.502
334.401,105.066,532.486,327.136
334.309,102.123,517.672,330.064
334.424,100.179,509.110,331.759
335.823,98.471,501.298,333.147
337.134,96.934,494.451,334.342
338.961,94.448,486.170,335.960
344.254,86.603,478.140,337.643
339.769,91.988,472.607,338.809
349.059,77.625,467.019,340.034
350.922,74.588,459.578,341.907
352.618,71.848,453.573,343.427
353.668,69.761,448.389,344.828
354.231,68.163,441.985,346.629
354.085,67.792,434.642,348.644
355.397,65.074,425.074,351.303
355.484,64.058,422.034,352.426
355.019,63.783,418.935,353.334
354.123,62.882,417.364,353.965
nan,nan,412.783,355.352
nan,nan,405.653,357.446
nan,nan,397.549,359.803
nan,nan,394.121,360.500
nan,nan,388.950,360.360
nan,nan,378.570,363.323
nan,nan,376.037,364.717
nan,nan,372.447,365.566
nan,nan,361.781,366.503
467.246,26.237,352.934,367.144
482.633,28.544,345.322,367.430
496.350,31.813,332.523,367.209
506.395,33.984,327.228,366.826
517.616,36.027,324.122,366.927
527.313,37.793,318.404,366.785
nan,nan,314.119,366.646
nan,nan,306.233,366.171
587.488,49.719,300.318,365.277
593.083,50.429,294.314,364.275
598.544,51.283,288.351,362.898
604.839,52.159,285.630,363.251
609.675,52.573,280.713,362.942
